State,District,Location,Longitude,Latitude,Year,pH,EC (µS/cm at,CO3 (mg/L),HCO3,Cl (mg/L),F (mg/L),SO4,NO3,Ca (mg/L),Mg (mg/L),Na (mg/L),K (mg/L),U (ppb),Total Hardness,Total_Anions,Alkalinity,EC_Cl_Ratio,WQI,WQI_Level
Gujarat,Gir Somnath,Jambur[Madhapar,70.6056,21.031,2023,7.96,813.0,0.0,366.0,78.0,0.2,25.0,6.0,68.0,39.0,52.0,1.0,8.225245609436437,330.0,475.0,366.0,10.291139240506329,29.484016824962186,Good
Gujarat,Gir Somnath,Talala1,70.5262,21.0491,2023,8.22,912.0,0.0,403.0,85.0,0.16,27.0,15.0,52.0,56.0,64.0,1.0,8.225245609436437,360.0,530.0,403.0,10.604651162790697,29.76557926095222,Good
Gujarat,Gir Somnath,Girgadhada,70.9168,20.9252,2023,8.03,806.0,0.0,329.0,71.0,0.21,30.0,25.0,64.0,39.0,50.0,1.0,8.225245609436437,320.0,455.0,329.0,11.194444444444445,31.37441859490124,Good
Gujarat,Gir Somnath,Jargla Jargali,70.942,20.9086,2023,8.6,564.0,60.0,122.0,50.0,0.23,20.0,4.0,44.0,24.0,39.0,0.0,8.225245609436437,210.0,256.0,182.0,11.058823529411764,33.38337262272243,Good
Gujarat,Gir Somnath,Kesariyaji_1,70.9403,20.8038,2023,8.18,912.0,0.0,268.0,135.0,0.65,46.0,25.0,72.0,29.0,84.0,4.0,8.225245609436437,300.0,474.0,268.0,6.705882352941177,67.88870238407533,Poor
Gujarat,Gir Somnath,Nadiya Mandavi,71.0121,20.7425,2023,7.76,3043.0,0.0,305.0,802.0,1.07,77.0,3.0,108.0,92.0,356.0,16.0,8.225245609436437,650.0,1187.0,305.0,3.7895392278953923,108.2207541406584,Unsafe
Gujarat,Gir Somnath,Sametar,71.1207,20.8516,2023,7.87,1353.0,0.0,512.0,156.0,0.34,55.0,34.0,76.0,75.0,101.0,14.0,8.225245609436437,500.0,757.0,512.0,8.617834394904458,46.099900219325825,Good
Gujarat,Gir Somnath,Una2,71.0416,20.8224,2023,7.89,2584.0,0.0,659.0,454.0,2.35,158.0,24.0,52.0,97.0,375.0,3.0,8.225245609436437,530.0,1295.0,659.0,5.679120879120879,215.19592887662296,Unsafe
Gujarat,Jamnagar,Dhrol2,70.4129,22.5644,2023,8.32,1565.0,30.0,512.0,199.0,1.03,96.0,2.0,100.0,54.0,163.0,4.0,8.225245609436437,470.0,839.0,542.0,7.825,103.31766627017923,Unsafe
Gujarat,Jamnagar,Latipur,70.5398,22.6188,2023,8.1,745.0,0.0,378.0,57.0,0.4,28.0,3.0,52.0,36.0,70.0,1.0,8.225245609436437,280.0,466.0,378.0,12.844827586206897,46.16707956460649,Good
Gujarat,Jamnagar,Balwa,69.9586,21.8948,2023,8.21,1128.0,0.0,378.0,106.0,0.69,66.0,85.0,116.0,39.0,70.0,2.0,8.225245609436437,450.0,635.0,378.0,10.542056074766355,75.96812504566793,Very Poor
Gujarat,Jamnagar,Satapar,69.922,21.8112,2023,7.6,1497.0,0.0,244.0,298.0,0.63,95.0,24.0,120.0,29.0,155.0,4.0,8.225245609436437,420.0,661.0,244.0,5.006688963210703,64.00405962404368,Poor
Gujarat,Jamnagar,Seth Vadala,70.122,22.0317,2023,7.9,1381.0,0.0,354.0,184.0,0.38,90.0,43.0,132.0,46.0,85.0,0.0,8.225245609436437,520.0,671.0,354.0,7.464864864864865,47.92382296536665,Good
Gujarat,Jamnagar,Bed1,69.9013,22.4322,2023,8.25,955.0,0.0,439.0,50.0,0.64,46.0,24.0,84.0,7.0,112.0,2.0,8.225245609436437,240.0,559.0,439.0,18.725490196078432,65.82461989312806,Poor
Gujarat,Jamnagar,Changa,70.0253,22.3401,2023,8.14,1508.0,0.0,268.0,298.0,0.59,83.0,62.0,148.0,49.0,82.0,0.0,8.225245609436437,570.0,711.0,268.0,5.043478260869565,68.1760904302787,Poor
Gujarat,Jamnagar,Falla,70.3141,22.5336,2023,8.72,649.0,36.0,195.0,57.0,1.08,18.0,3.0,20.0,2.0,119.0,0.0,8.225245609436437,60.0,309.0,231.0,11.189655172413794,101.89134782968053,Unsafe
Gujarat,Jamnagar,Gordhanpur,70.0027,22.4455,2023,8.15,3059.0,0.0,268.0,893.0,0.71,73.0,1.0,160.0,66.0,380.0,4.0,8.225245609436437,671.0,1235.0,268.0,3.4217002237136467,79.48561732853716,Very Poor
Gujarat,Jamnagar,Jambuda,70.2064,22.5215,2023,7.99,2159.0,0.0,403.0,440.0,0.6,107.0,1.0,144.0,63.0,211.0,2.0,8.225245609436437,620.0,951.0,403.0,4.895691609977324,67.86948358410265,Poor
Gujarat,Jamnagar,Jamnagar2,70.0655,22.4686,2023,8.04,859.0,0.0,329.0,113.0,0.32,30.0,1.0,72.0,19.0,90.0,1.0,8.225245609436437,260.0,473.0,329.0,7.535087719298246,37.84981109949199,Good
Gujarat,Jamnagar,Moti Khavdi,69.8669,22.383,2023,7.79,1716.0,0.0,525.0,199.0,0.26,206.0,19.0,176.0,58.0,118.0,0.0,8.225245609436437,681.0,949.0,525.0,8.58,39.20500951689624,Good
Gujarat,Jamnagar,Vijarkha,70.1906,22.4042,2023,8.1,711.0,0.0,232.0,106.0,0.28,27.0,2.0,40.0,41.0,53.0,0.0,8.225245609436437,270.0,367.0,232.0,6.644859813084112,36.206665181336106,Good
Gujarat,Jamnagar,Badanpar,70.3125,22.6875,2023,8.38,9716.0,36.0,317.0,2836.0,5.7,647.0,106.0,160.0,173.0,1747.0,2.0,8.225245609436437,1111.0,3942.0,353.0,3.424744448360945,516.3589295318453,Unsafe
Gujarat,Jamnagar,Dudhai2,70.5019,22.791,2023,8.38,602.0,18.0,244.0,50.0,0.74,18.0,1.0,44.0,7.0,78.0,1.0,8.225245609436437,140.0,331.0,262.0,11.803921568627452,72.53699347532613,Poor
Gujarat,Jamnagar,Keshiya,70.3971,22.6966,2023,7.54,4077.0,0.0,293.0,1134.0,0.38,157.0,25.0,248.0,165.0,312.0,1.0,8.225245609436437,1301.0,1609.0,293.0,3.5920704845814977,61.70108554905125,Poor
Gujarat,Jamnagar,Pithad,70.5592,22.689,2023,7.98,1838.0,0.0,305.0,347.0,0.28,160.0,30.0,124.0,61.0,187.0,2.0,8.225245609436437,560.0,842.0,305.0,5.281609195402299,41.623820150425665,Good
Gujarat,Jamnagar,Haripur2,70.3411,22.253,2023,8.05,1074.0,0.0,268.0,156.0,0.54,52.0,43.0,84.0,41.0,70.0,0.0,8.225245609436437,380.0,519.0,268.0,6.840764331210191,60.214165142406095,Poor
Gujarat,Jamnagar,Kalawad,70.381,22.2141,2023,7.69,748.0,0.0,305.0,78.0,0.54,18.0,12.0,64.0,27.0,52.0,17.0,8.225245609436437,270.0,413.0,305.0,9.468354430379748,54.5786994613281,Poor
Gujarat,Jamnagar,Moti Matli,70.2681,22.3176,2023,7.82,1966.0,0.0,378.0,383.0,0.47,131.0,38.0,112.0,63.0,224.0,1.0,8.225245609436437,540.0,930.0,378.0,5.119791666666667,56.807162707182655,Poor
Gujarat,Jamnagar,Nikava,70.5357,22.1936,2023,8.09,990.0,0.0,415.0,99.0,0.37,45.0,25.0,64.0,34.0,105.0,8.0,8.225245609436437,300.0,584.0,415.0,9.9,44.87788025360822,Good
Gujarat,Jamnagar,Toda,70.3839,22.0649,2023,7.8,1156.0,0.0,378.0,184.0,0.31,43.0,11.0,92.0,46.0,95.0,2.0,8.225245609436437,420.0,616.0,378.0,6.248648648648649,39.30702956646315,Good
Gujarat,Jamnagar,Bangour,69.879,22.0964,2023,8.31,545.0,36.0,98.0,50.0,0.58,27.0,49.0,44.0,19.0,44.0,1.0,8.225245609436437,190.0,260.0,134.0,10.686274509803921,61.674951876487576,Poor
Gujarat,Jamnagar,Lalpur1,69.9588,22.1907,2023,7.97,1318.0,0.0,403.0,199.0,0.46,65.0,26.0,100.0,36.0,150.0,1.0,8.225245609436437,400.0,693.0,403.0,6.59,52.8315648316845,Poor
Gujarat,Jamnagar,Vad Panchasara,70.1167,22.2333,2023,7.97,672.0,0.0,281.0,71.0,0.69,27.0,13.0,64.0,5.0,82.0,1.0,8.225245609436437,180.0,392.0,281.0,9.333333333333334,66.59641879613957,Poor
Gujarat,Junagadh,Juni Dhari Gundali,70.7973,21.5329,2023,8.03,951.0,0.0,171.0,121.0,0.24,105.0,45.0,68.0,17.0,107.0,1.0,8.225245609436437,240.0,442.0,171.0,7.795081967213115,32.60103871322458,Good
Gujarat,Junagadh,Bhesan,70.7061,21.5495,2023,7.81,491.0,0.0,220.0,50.0,0.37,20.0,7.0,44.0,19.0,36.0,4.0,8.225245609436437,190.0,297.0,220.0,9.627450980392156,39.61396246665493,Good
Gujarat,Junagadh,Bilkha,70.5975,21.4353,2023,8.12,1267.0,0.0,500.0,135.0,0.47,44.0,2.0,108.0,36.0,92.0,5.0,8.225245609436437,420.0,681.0,500.0,9.316176470588236,53.74346161079308,Poor
Gujarat,Junagadh,Chokli,70.5325,21.6021,2023,8.07,1421.0,0.0,439.0,163.0,0.62,83.0,63.0,96.0,39.0,139.0,1.0,8.225245609436437,400.0,748.0,439.0,8.664634146341463,68.4721703554372,Poor
Gujarat,Junagadh,Vadal,70.506,21.5947,2023,7.8,1261.0,0.0,329.0,163.0,0.49,62.0,38.0,72.0,63.0,79.0,2.0,8.225245609436437,440.0,592.0,329.0,7.689024390243903,56.46946232231434,Poor
Gujarat,Junagadh,Junagadh1,70.4498,21.5075,2023,7.43,1135.0,0.0,317.0,170.0,0.19,49.0,37.0,120.0,29.0,69.0,2.0,8.225245609436437,420.0,573.0,317.0,6.637426900584796,26.736333162041177,Good
Gujarat,Junagadh,Bhatsimroli,70.1803,21.2262,2023,7.28,1672.0,0.0,586.0,234.0,1.26,30.0,22.0,136.0,56.0,144.0,11.0,8.225245609436437,570.0,872.0,586.0,7.114893617021276,117.34967400587668,Unsafe
Gujarat,Junagadh,Kewarda,70.2048,21.2685,2023,8.09,1033.0,0.0,451.0,113.0,0.32,27.0,1.0,112.0,32.0,59.0,3.0,8.225245609436437,410.0,592.0,451.0,9.06140350877193,40.49906238508153,Good
Gujarat,Junagadh,Budhecha,70.2162,21.0949,2023,7.8,1960.0,0.0,220.0,468.0,0.7,136.0,23.0,144.0,12.0,249.0,10.0,8.225245609436437,410.0,847.0,220.0,4.17910447761194,70.40941406104949,Poor
Gujarat,Junagadh,Chorwad,70.2248,21.0324,2023,7.87,1650.0,0.0,293.0,347.0,0.19,72.0,21.0,140.0,12.0,187.0,2.0,8.225245609436437,400.0,733.0,293.0,4.741379310344827,28.269667992683555,Good
Gujarat,Junagadh,Galodar,70.2736,21.1495,2023,8.01,683.0,0.0,256.0,78.0,0.19,31.0,2.0,60.0,29.0,41.0,1.0,8.225245609436437,270.0,367.0,256.0,8.645569620253164,27.382464834199975,Good
Gujarat,Junagadh,Juthal,70.2689,21.164,2023,7.75,788.0,0.0,342.0,71.0,0.23,8.0,15.0,84.0,32.0,33.0,4.0,8.225245609436437,340.0,436.0,342.0,10.944444444444445,30.438918236146005,Good
Gujarat,Junagadh,Khambalia1,70.1905,21.047,2023,7.76,2451.0,0.0,232.0,645.0,0.19,64.0,17.0,200.0,2.0,285.0,7.0,8.225245609436437,510.0,958.0,232.0,3.7941176470588234,28.30263987561554,Good
Gujarat,Junagadh,Seriakhan,70.2501,21.1154,2023,7.65,1611.0,0.0,329.0,241.0,0.69,111.0,50.0,108.0,41.0,155.0,6.0,8.225245609436437,440.0,731.0,329.0,6.6570247933884295,71.47023619151662,Poor
Gujarat,Junagadh,Bantva,70.0896,21.4911,2023,8.05,3386.0,0.0,464.0,766.0,0.41,207.0,9.0,112.0,68.0,516.0,3.0,8.225245609436437,560.0,1446.0,464.0,4.4146023468057365,54.57479867182701,Poor
State,District,Location,Longitude,Latitude,Year,7.687006816096474,1298.0953535618323,5.5846385739563535,344.37944819450814,187.26122288485485,0.7374434759813882,79.2510649452782,32.769971819909564,65.49787010944361,42.56897568648011,138.05393538239727,14.330340171724455,8.225245609436437,338.48004456386394,649.2463464185072,349.9640867684645,6.8951817781178395,73.98911911212811,Poor
Gujarat,Junagadh,Saradiya,70.0358,21.5739,2023,7.88,3014.0,0.0,244.0,688.0,0.38,268.0,27.0,224.0,61.0,278.0,1.0,8.225245609436437,811.0,1227.0,244.0,4.374455732946299,52.2080967884518,Poor
Gujarat,Junagadh,Arena,70.1771,21.0808,2023,7.21,5787.0,0.0,220.0,1744.0,0.11,183.0,25.0,481.0,88.0,571.0,28.0,8.225245609436437,1561.0,2172.0,220.0,3.3163323782234957,36.00158469199156,Good
Gujarat,Junagadh,Bamanwara,70.0555,21.2234,2023,7.97,635.0,0.0,207.0,99.0,0.18,14.0,1.0,76.0,15.0,33.0,6.0,8.225245609436437,250.0,321.0,207.0,6.35,25.028044478463308,Good
Gujarat,Junagadh,Goraj1,70.1534,21.186,2023,7.66,693.0,0.0,98.0,128.0,1.08,52.0,17.0,16.0,17.0,106.0,3.0,8.225245609436437,110.0,295.0,98.0,5.372093023255814,96.97552498649428,Very Poor
Gujarat,Junagadh,Kalej,70.085,21.2496,2023,8.13,1524.0,0.0,488.0,206.0,2.35,82.0,11.0,40.0,15.0,262.0,23.0,8.225245609436437,160.0,787.0,488.0,7.36231884057971,206.346816541312,Unsafe
Gujarat,Junagadh,Khorada1,70.1876,21.0722,2023,7.25,5914.0,0.0,207.0,1765.0,0.28,175.0,18.0,533.0,97.0,468.0,3.0,8.225245609436437,1731.0,2165.0,207.0,3.34881087202718,51.747007298483176,Poor
Gujarat,Junagadh,Maktupur1,70.0934,21.1347,2023,8.01,2615.0,0.0,573.0,468.0,0.27,115.0,47.0,104.0,2.0,292.0,269.0,8.225245609436437,270.0,1203.0,573.0,5.575692963752665,36.48012867274933,Good
Gujarat,Junagadh,Manketara,70.1283,21.1501,2023,7.6,917.0,0.0,244.0,142.0,0.52,35.0,34.0,108.0,24.0,47.0,4.0,8.225245609436437,370.0,455.0,244.0,6.4125874125874125,53.85866001621886,Poor
Gujarat,Junagadh,Osa,70.0642,21.3729,2023,7.99,9622.0,0.0,390.0,2850.0,0.2,533.0,3.0,273.0,265.0,1412.0,17.0,8.225245609436437,1771.0,3776.0,390.0,3.37495615573483,66.7068320414551,Poor
Gujarat,Junagadh,Sepa,70.2025,21.1123,2023,7.77,860.0,0.0,342.0,85.0,0.38,34.0,26.0,72.0,44.0,50.0,1.0,8.225245609436437,360.0,487.0,342.0,10.0,44.48285042122298,Good
Gujarat,Junagadh,Shardagram,70.1431,21.1038,2023,7.39,8636.0,0.0,317.0,2446.0,0.44,338.0,19.0,341.0,182.0,1154.0,6.0,8.225245609436437,1601.0,3120.0,317.0,3.5292194523906826,74.36854944294116,Poor
Gujarat,Junagadh,Sil,70.0492,21.1861,2023,7.27,415.0,0.0,220.0,14.0,0.18,4.0,11.0,60.0,10.0,13.0,3.0,8.225245609436437,190.0,249.0,220.0,27.666666666666668,19.871192073605314,Excellent
Gujarat,Junagadh,Bagadi,70.5086,21.3736,2023,7.81,1447.0,0.0,268.0,277.0,0.49,84.0,25.0,136.0,61.0,71.0,1.0,8.225245609436437,590.0,654.0,268.0,5.205035971223022,57.18392495007971,Poor
Gujarat,Junagadh,Dantrana,70.4645,21.3769,2023,7.84,801.0,0.0,220.0,135.0,0.24,46.0,1.0,48.0,44.0,57.0,2.0,8.225245609436437,300.0,402.0,220.0,5.889705882352941,31.729979061630434,Good
Gujarat,Junagadh,Khadiya,70.5181,21.423,2023,7.81,1622.0,0.0,464.0,255.0,0.61,100.0,43.0,184.0,61.0,79.0,4.0,8.225245609436437,711.0,862.0,464.0,6.3359375,69.24915258297787,Poor
Gujarat,Junagadh,Moti Kodiyar,70.5289,21.3248,2023,7.86,1680.0,0.0,268.0,305.0,0.44,159.0,51.0,148.0,92.0,61.0,0.0,8.225245609436437,751.0,783.0,268.0,5.490196078431373,58.03906269652182,Poor
Gujarat,Junagadh,Alwani,70.6363,21.2337,2023,7.89,912.0,0.0,525.0,43.0,0.27,6.0,6.0,96.0,36.0,43.0,1.0,8.225245609436437,390.0,580.0,525.0,20.727272727272727,35.32015294113419,Good
Gujarat,Junagadh,Kanedipur,70.4893,21.2712,2023,7.57,596.0,0.0,317.0,28.0,0.39,12.0,0.0,72.0,17.0,26.0,0.0,8.225245609436437,250.0,357.0,317.0,20.551724137931036,39.94535355059887,Good
Gujarat,Junagadh,Mendarda1,70.4397,21.3336,2023,7.96,1405.0,0.0,390.0,206.0,0.42,66.0,50.0,104.0,73.0,62.0,1.0,8.225245609436437,560.0,712.0,390.0,6.78743961352657,54.05625102565669,Poor
Gujarat,Junagadh,Khokharda,70.3176,21.4201,2023,7.79,3335.0,0.0,464.0,688.0,0.69,205.0,52.0,144.0,92.0,393.0,1.0,8.225245609436437,741.0,1409.0,464.0,4.8403483309143684,80.4005044733605,Very Poor
Gujarat,Junagadh,Khoras Ahir,70.3357,21.3788,2023,8.08,1532.0,0.0,159.0,362.0,0.21,95.0,3.0,84.0,29.0,201.0,2.0,8.225245609436437,330.0,619.0,159.0,4.220385674931129,30.917674655109845,Good
Gujarat,Junagadh,Kasia Naka Check Post,70.6456,21.2533,2023,7.76,676.0,0.0,378.0,28.0,0.16,13.0,1.0,68.0,32.0,30.0,0.0,8.225245609436437,300.0,420.0,378.0,23.310344827586206,23.82800405111933,Excellent
Gujarat,Junagadh,Prempara,70.7033,21.2983,2023,8.01,1029.0,0.0,366.0,85.0,0.31,56.0,47.0,100.0,41.0,45.0,1.0,8.225245609436437,420.0,554.0,366.0,11.965116279069768,41.51711106798861,Good
Gujarat,Junagadh,Sobhavadla Gir,70.5875,21.347,2023,7.64,2298.0,0.0,110.0,553.0,0.34,157.0,32.0,208.0,34.0,178.0,1.0,8.225245609436437,661.0,852.0,110.0,4.148014440433213,43.41678315730969,Good
Gujarat,Kachchh,Kothara,68.9088,23.1634,2023,7.31,4147.0,0.0,403.0,1092.0,0.3,187.0,13.0,236.0,97.0,510.0,41.0,8.225245609436437,991.0,1695.0,403.0,3.7941445562671547,46.745155306882474,Good
Gujarat,Kachchh,Mothala,69.1355,23.2031,2023,7.2,3694.0,0.0,244.0,1042.0,0.6,203.0,7.0,116.0,105.0,509.0,3.0,8.225245609436437,721.0,1496.0,244.0,3.541706615532119,68.43549299199478,Poor
Gujarat,Kachchh,Naliya1,68.8306,23.2594,2023,8.23,1067.0,0.0,500.0,78.0,1.3,37.0,4.0,24.0,22.0,200.0,3.0,8.225245609436437,150.0,619.0,500.0,13.50632911392405,119.98390734172548,Unsafe
Gujarat,Kachchh,Tera,68.9404,23.283,2023,7.74,2140.0,0.0,537.0,333.0,2.1,170.0,18.0,64.0,58.0,300.0,8.0,8.225245609436437,400.0,1058.0,537.0,6.407185628742515,189.00992841664964,Unsafe
Gujarat,Kachchh,Vinjhan1,69.0268,23.1047,2023,7.95,568.0,0.0,293.0,35.0,0.5,17.0,0.0,60.0,29.0,18.0,4.0,8.225245609436437,270.0,345.0,293.0,15.777777777777779,52.38448344635022,Poor
Gujarat,Kachchh,Tuna,70.0506,23.0192,2023,7.84,732.0,0.0,415.0,35.0,0.6,13.0,1.0,20.0,7.0,145.0,4.0,8.225245609436437,80.0,464.0,415.0,20.333333333333332,57.52592446854512,Poor
Gujarat,Kachchh,Kakarwa,70.4066,23.4799,2023,7.64,5490.0,0.0,390.0,1241.0,1.6,767.0,36.0,28.0,297.0,735.0,26.0,8.225245609436437,1291.0,2434.0,390.0,4.420289855072464,175.1983219957093,Unsafe
Gujarat,Kachchh,Kharoi,70.3566,23.4601,2023,7.75,1191.0,0.0,342.0,191.0,0.7,61.0,0.0,80.0,41.0,100.0,5.0,8.225245609436437,370.0,594.0,342.0,6.203125,69.95638428616091,Poor
Gujarat,Kachchh,Ratanpur Khadir,70.3625,23.8622,2023,7.7,4097.0,0.0,451.0,971.0,1.0,273.0,25.0,148.0,90.0,595.0,20.0,8.225245609436437,741.0,1720.0,451.0,4.215020576131687,105.31504268528602,Unsafe
Gujarat,Kachchh,Samakhiali,70.5041,23.3067,2023,7.95,5026.0,0.0,659.0,1212.0,5.4,355.0,90.0,112.0,139.0,864.0,12.0,8.225245609436437,851.0,2316.0,659.0,4.143446001648805,478.4213461766514,Unsafe
Gujarat,Kachchh,Bhuj1,69.6642,23.2434,2023,7.25,1145.0,0.0,329.0,135.0,0.5,122.0,6.0,124.0,22.0,90.0,12.0,8.225245609436437,400.0,592.0,329.0,8.419117647058824,49.427375420893576,Good
Gujarat,Kachchh,Haboi,69.8553,23.3551,2023,7.68,1415.0,0.0,317.0,206.0,1.7,151.0,6.0,88.0,49.0,141.0,9.0,8.225245609436437,420.0,680.0,317.0,6.835748792270532,153.48544417972022,Unsafe
Gujarat,Kachchh,Khavada,69.7287,23.8461,2023,7.36,3513.0,0.0,439.0,773.0,0.3,338.0,6.0,196.0,44.0,483.0,20.0,8.225245609436437,671.0,1556.0,439.0,4.538759689922481,40.38037728594171,Good
Gujarat,Kachchh,Kotay,69.7847,23.3847,2023,7.49,3996.0,0.0,488.0,638.0,2.0,798.0,9.0,160.0,117.0,535.0,18.0,8.225245609436437,881.0,1933.0,488.0,6.253521126760563,189.27787384512555,Unsafe
Gujarat,Kachchh,Lodai,69.9,23.3971,2023,7.43,4700.0,0.0,427.0,837.0,1.0,932.0,6.0,224.0,134.0,588.0,23.0,8.225245609436437,1111.0,2202.0,427.0,5.608591885441528,110.02078468576275,Unsafe
Gujarat,Kachchh,Sedat,69.6375,23.1714,2023,7.58,811.0,0.0,244.0,106.0,0.3,62.0,1.0,60.0,36.0,51.0,6.0,8.225245609436437,300.0,413.0,244.0,7.579439252336448,34.47449873088086,Good
Gujarat,Kachchh,Sukhpar,69.6071,23.1987,2023,7.33,6083.0,0.0,342.0,1326.0,2.8,997.0,32.0,405.0,129.0,782.0,7.0,8.225245609436437,1541.0,2697.0,342.0,4.584024114544085,263.4244503378528,Unsafe
Gujarat,Kachchh,Shinaya,70.0624,23.0395,2023,7.74,4578.0,0.0,317.0,1241.0,0.9,291.0,0.0,168.0,39.0,762.0,5.0,8.225245609436437,580.0,1849.0,317.0,3.685990338164251,92.21641781390485,Very Poor
Gujarat,Kachchh,Dolatpar,68.8936,23.5977,2023,7.38,4837.0,0.0,573.0,964.0,0.8,646.0,2.0,224.0,80.0,678.0,38.0,8.225245609436437,891.0,2185.0,573.0,5.0124352331606215,87.74788813544298,Very Poor
Gujarat,Kachchh,Kharai_1,68.684,23.4723,2023,7.68,9936.0,0.0,500.0,2411.0,0.5,1620.0,11.0,381.0,207.0,1787.0,31.0,8.225245609436437,1801.0,4542.0,500.0,4.119402985074627,88.86489241535114,Very Poor
Gujarat,Kachchh,Lakhpat1,68.7749,23.8232,2023,7.5,3243.0,0.0,354.0,617.0,0.5,493.0,3.0,180.0,129.0,286.0,11.0,8.225245609436437,981.0,1467.0,354.0,5.247572815533981,65.29493023138815,Poor
Gujarat,Kachchh,Mata No Madh,68.9479,23.5473,2023,7.2,1057.0,0.0,244.0,135.0,0.9,136.0,18.0,88.0,27.0,88.0,6.0,8.225245609436437,330.0,533.0,244.0,7.772058823529412,82.18788149936934,Very Poor
Gujarat,Kachchh,Moti Cher,68.6582,23.769,2023,7.83,373.0,0.0,171.0,28.0,0.1,9.0,0.0,40.0,12.0,12.0,14.0,8.225245609436437,150.0,208.0,171.0,12.862068965517242,16.167148201252715,Excellent
Gujarat,Kachchh,Bambhdai,69.0826,22.9415,2023,7.53,6502.0,0.0,427.0,1758.0,1.0,490.0,2.0,216.0,119.0,1002.0,9.0,8.225245609436437,1031.0,2677.0,427.0,3.6964184195565664,110.59997903767348,Unsafe
Gujarat,Kachchh,Dunai,69.5017,23.058,2023,7.57,1326.0,0.0,464.0,149.0,0.8,89.0,11.0,96.0,49.0,118.0,1.0,8.225245609436437,440.0,713.0,464.0,8.84,78.93473954608778,Very Poor
Gujarat,Kachchh,Kotadi,69.1938,23.0466,2023,8.09,1913.0,0.0,561.0,277.0,7.7,103.0,24.0,24.0,19.0,375.0,3.0,8.225245609436437,140.0,965.0,561.0,6.881294964028777,648.5810866510707,Unsafe
Gujarat,Kachchh,Kotaya,69.079,23.0445,2023,7.98,590.0,0.0,317.0,35.0,0.4,7.0,0.0,52.0,22.0,39.0,12.0,8.225245609436437,220.0,359.0,317.0,16.38888888888889,43.548946732931576,Good
Gujarat,Kachchh,Mandvi-3,69.3274,22.8429,2023,7.77,1303.0,0.0,232.0,284.0,0.2,58.0,1.0,108.0,12.0,148.0,9.0,8.225245609436437,320.0,575.0,232.0,4.571929824561403,26.566248857553205,Good
Gujarat,Kachchh,Mau Moti_1,69.2906,23.104,2023,7.79,1309.0,0.0,342.0,184.0,1.3,121.0,13.0,60.0,36.0,162.0,4.0,8.225245609436437,300.0,660.0,342.0,7.075675675675676,119.61313038207733,Unsafe
Gujarat,Kachchh,Bhadreshwar,69.8973,22.9128,2023,7.89,722.0,0.0,293.0,99.0,0.3,17.0,2.0,56.0,34.0,44.0,9.0,8.225245609436437,280.0,411.0,293.0,7.22,36.19248650325635,Good
Gujarat,Kachchh,Karagoga,69.6619,22.9381,2023,8.02,3803.0,0.0,988.0,532.0,2.6,497.0,10.0,40.0,24.0,864.0,3.0,8.225245609436437,200.0,2027.0,988.0,7.135084427767355,231.4294314058774,Unsafe
Gujarat,Kachchh,Luni,69.8099,22.8728,2023,8.0,2202.0,0.0,305.0,532.0,0.9,73.0,23.0,28.0,44.0,363.0,13.0,8.225245609436437,250.0,933.0,305.0,4.1313320825515945,89.54382473818055,Very Poor
Gujarat,Kachchh,Nani Tumbdi,69.549,22.9963,2023,7.86,5630.0,0.0,598.0,1312.0,0.8,377.0,89.0,92.0,71.0,1044.0,1.0,8.225245609436437,520.0,2376.0,598.0,4.287890327494288,91.84330115915677,Very Poor
Gujarat,Kachchh,Vadala,69.8538,22.9168,2023,7.91,3109.0,0.0,696.0,588.0,1.0,176.0,82.0,124.0,66.0,476.0,39.0,8.225245609436437,580.0,1542.0,696.0,5.278438030560272,105.34022981896936,Unsafe
Gujarat,Kachchh,Adesar,70.9597,23.5549,2023,7.43,6600.0,0.0,390.0,1049.0,5.0,1344.0,74.0,397.0,178.0,765.0,18.0,8.225245609436437,1721.0,2857.0,390.0,6.285714285714286,452.5480886550692,Unsafe
Gujarat,Kachchh,Deshalpur Rapar,70.6808,23.7504,2023,7.31,690.0,0.0,256.0,78.0,0.9,28.0,0.0,44.0,24.0,51.0,19.0,8.225245609436437,210.0,362.0,256.0,8.734177215189874,80.52838484675341,Very Poor
Gujarat,Kachchh,Rapar2,70.6518,23.5668,2023,7.72,2152.0,0.0,244.0,340.0,1.3,368.0,18.0,148.0,58.0,196.0,27.0,8.225245609436437,610.0,970.0,244.0,6.310850439882698,124.17058937677209,Unsafe
Gujarat,Kheda,Alina,73.0477,22.8057,2023,7.85,2991.0,0.0,403.0,510.0,0.8,258.0,141.0,112.0,88.0,356.0,7.0,8.225245609436437,641.0,1312.0,403.0,5.853228962818004,92.00215360953294,Very Poor
Gujarat,Kheda,Boriyavi,72.9311,22.6108,2023,8.16,1115.0,0.0,476.0,106.0,0.6,33.0,26.0,60.0,27.0,139.0,16.0,8.225245609436437,260.0,641.0,476.0,10.42056074766355,63.77893921045097,Poor
Gujarat,Kheda,Dakor,73.1579,22.7488,2023,8.01,2617.0,0.0,598.0,447.0,0.7,123.0,39.0,52.0,85.0,357.0,21.0,8.225245609436437,480.0,1207.0,598.0,5.841517857142857,79.06848751423941,Very Poor
